ID,Latitude,Longitude,Date,EVI_16d,NDVI_16d
146,24.081944,-110.343889,23/04/2017,0.1959,0.2976
146,24.081944,-110.343889,09/05/2017,0.1581,0.2271
146,24.081944,-110.343889,25/05/2017,0.1516,0.2616
146,24.081944,-110.343889,10/06/2017,0.1446,0.2012
146,24.081944,-110.343889,26/06/2017,0.13,0.2225
146,24.081944,-110.343889,12/07/2017,0.1703,0.2189
146,24.081944,-110.343889,28/07/2017,0.1394,0.2272
146,24.081944,-110.343889,13/08/2017,0.1392,0.2596
146,24.081944,-110.343889,29/08/2017,0.4802,0.627
146,24.081944,-110.343889,14/09/2017,0.5229,0.5872
146,24.081944,-110.343889,30/09/2017,0.4617,0.5858
146,24.081944,-110.343889,16/10/2017,0.2158,0.3697
146,24.081944,-110.343889,01/11/2017,0.2594,0.4038
146,24.081944,-110.343889,17/11/2017,0.238,0.4035
146,24.081944,-110.343889,03/12/2017,0.2373,0.3544
146,24.081944,-110.343889,19/12/2017,0.2553,0.3522
146,24.081944,-110.343889,01/01/2018,0.2294,0.3046
146,24.081944,-110.343889,17/01/2018,0.2284,0.3307
146,24.081944,-110.343889,02/02/2018,0.168,0.2741
146,24.081944,-110.343889,18/02/2018,0.1742,0.2614
146,24.081944,-110.343889,06/03/2018,0.2389,0.3871
146,24.081944,-110.343889,22/03/2018,0.1731,0.2888
146,24.081944,-110.343889,07/04/2018,0.2316,0.3665
146,24.081944,-110.343889,23/04/2018,0.1585,0.2259
146,24.081944,-110.343889,09/05/2018,0.1291,0.2165
146,24.081944,-110.343889,25/05/2018,0.1327,0.189
146,24.081944,-110.343889,10/06/2018,0.1511,0.2121
146,24.081944,-110.343889,26/06/2018,0.137,0.185
146,24.081944,-110.343889,12/07/2018,0.119,0.1866
146,24.081944,-110.343889,28/07/2018,0.1393,0.1836
146,24.081944,-110.343889,13/08/2018,0.1784,0.2293
146,24.081944,-110.343889,29/08/2018,0.3129,0.4619
146,24.081944,-110.343889,14/09/2018,0.3744,0.5181
146,24.081944,-110.343889,30/09/2018,0.3343,0.4912
146,24.081944,-110.343889,16/10/2018,0.3116,0.4563
146,24.081944,-110.343889,01/11/2018,0.3163,0.4325
146,24.081944,-110.343889,17/11/2018,0.2904,0.4509
146,24.081944,-110.343889,03/12/2018,0.2695,0.4039
146,24.081944,-110.343889,19/12/2018,0.2602,0.454
146,24.081944,-110.343889,01/01/2019,0.2288,0.3716
146,24.081944,-110.343889,17/01/2019,0.3223,0.5216
146,24.081944,-110.343889,02/02/2019,0.2218,0.3864
146,24.081944,-110.343889,18/02/2019,0.2372,0.4097
146,24.081944,-110.343889,06/03/2019,0.2581,0.4287
146,24.081944,-110.343889,22/03/2019,0.2161,0.3337
146,24.081944,-110.343889,07/04/2019,0.2104,0.3065
146,24.081944,-110.343889,23/04/2019,0.198,0.3072
146,24.081944,-110.343889,09/05/2019,0.1793,0.2675
146,24.081944,-110.343889,25/05/2019,0.1803,0.2806
146,24.081944,-110.343889,10/06/2019,0.1622,0.2259
146,24.081944,-110.343889,26/06/2019,0.1637,0.262
146,24.081944,-110.343889,12/07/2019,0.1874,0.2358
146,24.081944,-110.343889,28/07/2019,0.4546,0.4812
146,24.081944,-110.343889,13/08/2019,0.2828,0.3764
146,24.081944,-110.343889,29/08/2019,0.2569,0.3938
146,24.081944,-110.343889,14/09/2019,0.335,0.4751
146,24.081944,-110.343889,30/09/2019,0.2269,0.3524
146,24.081944,-110.343889,16/10/2019,0.5629,0.6136
146,24.081944,-110.343889,01/11/2019,0.4587,0.6207
146,24.081944,-110.343889,17/11/2019,0.4952,0.7212
146,24.081944,-110.343889,03/12/2019,0.4791,0.7042
146,24.081944,-110.343889,19/12/2019,0.3676,0.5575
146,24.081944,-110.343889,01/01/2020,0.3485,0.5591
146,24.081944,-110.343889,17/01/2020,0.3911,0.5151
146,24.081944,-110.343889,02/02/2020,0.2948,0.5122
146,24.081944,-110.343889,18/02/2020,0.3411,0.5632
146,24.081944,-110.343889,05/03/2020,0.2778,0.469
146,24.081944,-110.343889,21/03/2020,0.2587,0.4058
146,24.081944,-110.343889,06/04/2020,0.2059,0.3341
146,24.081944,-110.343889,22/04/2020,0.225,0.3935
146,24.081944,-110.343889,08/05/2020,0.2183,0.2938
146,24.081944,-110.343889,24/05/2020,0.1624,0.262
146,24.081944,-110.343889,09/06/2020,0.188,0.3077
146,24.081944,-110.343889,25/06/2020,0.1873,0.2713
146,24.081944,-110.343889,11/07/2020,0.2114,0.2902
146,24.081944,-110.343889,27/07/2020,0.1525,0.254
146,24.081944,-110.343889,12/08/2020,0.1773,0.2434
146,24.081944,-110.343889,28/08/2020,0.1488,0.2455
146,24.081944,-110.343889,13/09/2020,0.1716,0.2523
146,24.081944,-110.343889,29/09/2020,0.1813,0.2476
146,24.081944,-110.343889,15/10/2020,0.1356,0.2419
146,24.081944,-110.343889,31/10/2020,0.1407,0.2509
146,24.081944,-110.343889,16/11/2020,0.1397,0.2476
146,24.081944,-110.343889,02/12/2020,0.2185,0.3007
146,24.081944,-110.343889,18/12/2020,0.1768,0.3139
146,24.081944,-110.343889,01/01/2021,0.2528,0.3243
146,24.081944,-110.343889,17/01/2021,0.1659,0.3082
146,24.081944,-110.343889,02/02/2021,0.1395,0.2574
146,24.081944,-110.343889,18/02/2021,0.1699,0.257
146,24.081944,-110.343889,06/03/2021,0.124,0.2196
146,24.081944,-110.343889,22/03/2021,0.1129,0.184
146,24.081944,-110.343889,07/04/2021,0.1599,0.2626
146,24.081944,-110.343889,23/04/2021,0.1524,0.2217
146,24.081944,-110.343889,09/05/2021,0.1348,0.2186
146,24.081944,-110.343889,25/05/2021,0.1472,0.1959
146,24.081944,-110.343889,10/06/2021,0.1564,0.2169
146,24.081944,-110.343889,26/06/2021,0.1385,0.2052
146,24.081944,-110.343889,12/07/2021,0.151,0.2573
146,24.081944,-110.343889,28/07/2021,0.1424,0.1957
146,24.081944,-110.343889,13/08/2021,0.1596,0.2738
146,24.081944,-110.343889,29/08/2021,0.1323,0.2302
146,24.081944,-110.343889,14/09/2021,0.2355,0.2969
146,24.081944,-110.343889,30/09/2021,0.4979,0.6354
146,24.081944,-110.343889,16/10/2021,0.3129,0.49
146,24.081944,-110.343889,01/11/2021,0.3189,0.4671
146,24.081944,-110.343889,17/11/2021,0.2468,0.4007
146,24.081944,-110.343889,03/12/2021,0.2333,0.3638
146,24.081944,-110.343889,19/12/2021,0.2664,0.4455
146,24.081944,-110.343889,01/01/2022,0.2217,0.3472
146,24.081944,-110.343889,17/01/2022,0.2353,0.4155
146,24.081944,-110.343889,02/02/2022,0.1856,0.3032
146,24.081944,-110.343889,18/02/2022,0.1527,0.234
146,24.081944,-110.343889,06/03/2022,0.1716,0.2958
146,24.081944,-110.343889,22/03/2022,0.1491,0.2111
146,24.081944,-110.343889,07/04/2022,0.1585,0.2134
146,24.081944,-110.343889,23/04/2022,0.2366,0.3011
146,24.081944,-110.343889,09/05/2022,0.1687,0.2399
146,24.081944,-110.343889,25/05/2022,0.1778,0.2299
146,24.081944,-110.343889,10/06/2022,0.1379,0.2069
146,24.081944,-110.343889,26/06/2022,0.1831,0.2351
146,24.081944,-110.343889,12/07/2022,0.1836,0.2503
146,24.081944,-110.343889,28/07/2022,0.1707,0.2276
146,24.081944,-110.343889,13/08/2022,0.1195,0.1864
146,24.081944,-110.343889,29/08/2022,0.346,0.4607
146,24.081944,-110.343889,14/09/2022,0.3714,0.5409
146,24.081944,-110.343889,30/09/2022,0.1842,0.2969
146,24.081944,-110.343889,16/10/2022,0.2049,0.2887
146,24.081944,-110.343889,01/11/2022,0.207,0.35
146,24.081944,-110.343889,17/11/2022,0.1691,0.2701
146,24.081944,-110.343889,03/12/2022,0.1484,0.243
146,24.081944,-110.343889,19/12/2022,0.1361,0.2264
146,24.081944,-110.343889,01/01/2023,0.1362,0.2247
146,24.081944,-110.343889,17/01/2023,0.1353,0.2086
146,24.081944,-110.343889,02/02/2023,0.1404,0.21
146,24.081944,-110.343889,18/02/2023,0.1201,0.1753
146,24.081944,-110.343889,06/03/2023,0.1169,0.19
146,24.081944,-110.343889,22/03/2023,0.1093,0.1854
146,24.081944,-110.343889,07/04/2023,0.1276,0.1806
146,24.081944,-110.343889,23/04/2023,0.154,0.2051
146,24.081944,-110.343889,09/05/2023,0.1678,0.217
146,24.081944,-110.343889,25/05/2023,0.1211,0.1696
146,24.081944,-110.343889,10/06/2023,0.1175,0.1686
146,24.081944,-110.343889,26/06/2023,0.1125,0.1665
146,24.081944,-110.343889,12/07/2023,0.1182,0.1723
146,24.081944,-110.343889,28/07/2023,0.1236,0.1888
146,24.081944,-110.343889,13/08/2023,0.1123,0.1771
146,24.081944,-110.343889,29/08/2023,0.1922,0.2743
146,24.081944,-110.343889,14/09/2023,0.2981,0.3716
146,24.081944,-110.343889,30/09/2023,0.238,0.4686
146,24.081944,-110.343889,16/10/2023,0.311,0.4612
146,24.081944,-110.343889,01/11/2023,0.5531,0.6477
146,24.081944,-110.343889,17/11/2023,0.3893,0.5832
146,24.081944,-110.343889,03/12/2023,0.3129,0.4783
146,24.081944,-110.343889,19/12/2023,0.2793,0.4472
146,24.081944,-110.343889,01/01/2024,0.2875,0.4425
146,24.081944,-110.343889,17/01/2024,0.2455,0.4218
146,24.081944,-110.343889,02/02/2024,0.2246,0.3518
146,24.081944,-110.343889,18/02/2024,0.2299,0.3533
146,24.081944,-110.343889,05/03/2024,0.1771,0.3275
146,24.081944,-110.343889,21/03/2024,0.1632,0.2603
146,24.081944,-110.343889,06/04/2024,0.1851,0.3101
146,24.081944,-110.343889,22/04/2024,0.1657,0.2372
146,24.081944,-110.343889,08/05/2024,0.1542,0.2467
146,24.081944,-110.343889,24/05/2024,0.1729,0.2321
146,24.081944,-110.343889,09/06/2024,0.1475,0.2308
146,24.081944,-110.343889,25/06/2024,0.2124,0.267
146,24.081944,-110.343889,11/07/2024,0.1741,0.278
146,24.081944,-110.343889,27/07/2024,0.1397,0.2186
146,24.081944,-110.343889,12/08/2024,0.1434,0.2191
146,24.081944,-110.343889,28/08/2024,0.1528,0.2432
146,24.081944,-110.343889,13/09/2024,0.1755,0.228
146,24.081944,-110.343889,29/09/2024,0.1915,0.2371
146,24.081944,-110.343889,15/10/2024,0.1549,0.2123
146,24.081944,-110.343889,31/10/2024,0.1353,0.2131
146,24.081944,-110.343889,16/11/2024,0.1338,0.2076
146,24.081944,-110.343889,02/12/2024,0.1734,0.2226
146,24.081944,-110.343889,18/12/2024,0.1391,0.2119
146,24.081944,-110.343889,01/01/2025,0.1435,0.2118
146,24.081944,-110.343889,17/01/2025,0.1235,0.1977
146,24.081944,-110.343889,02/02/2025,0.1398,0.2042
146,24.081944,-110.343889,18/02/2025,0.1256,0.2015
146,24.081944,-110.343889,06/03/2025,0.1285,0.1978
146,24.081944,-110.343889,22/03/2025,0.1383,0.1943
146,24.081944,-110.343889,07/04/2025,0.128,0.1862
146,24.081944,-110.343889,23/04/2025,0.1245,0.186
146,24.081944,-110.343889,09/05/2025,0.1186,0.1767
146,24.081944,-110.343889,25/05/2025,0.1187,0.1856
146,24.081944,-110.343889,10/06/2025,0.1259,0.1727
146,24.081944,-110.343889,26/06/2025,0.1263,0.2028
151,24.055,-110.333056,18/02/2000,0.1051,0.1501
151,24.055,-110.333056,05/03/2000,0.1036,0.1501
151,24.055,-110.333056,21/03/2000,0.1152,0.15
151,24.055,-110.333056,06/04/2000,0.0995,0.1327
151,24.055,-110.333056,22/04/2000,0.1016,0.1294
151,24.055,-110.333056,08/05/2000,0.1134,0.1494
151,24.055,-110.333056,24/05/2000,0.1145,0.1473
151,24.055,-110.333056,09/06/2000,0.0997,0.1338
151,24.055,-110.333056,25/06/2000,0.1112,0.1462
151,24.055,-110.333056,11/07/2000,0.1123,0.1537
151,24.055,-110.333056,27/07/2000,0.1154,0.1569
151,24.055,-110.333056,12/08/2000,0.1695,0.2387
151,24.055,-110.333056,28/08/2000,0.1271,0.1806
151,24.055,-110.333056,13/09/2000,0.1218,0.182
151,24.055,-110.333056,29/09/2000,0.1663,0.2204
151,24.055,-110.333056,15/10/2000,0.1898,0.2493
151,24.055,-110.333056,31/10/2000,0.1748,0.2358
151,24.055,-110.333056,16/11/2000,0.1674,0.2169
151,24.055,-110.333056,02/12/2000,0.147,0.2038
151,24.055,-110.333056,18/12/2000,0.1354,0.1795
151,24.055,-110.333056,01/01/2001,0.1299,0.1761
151,24.055,-110.333056,17/01/2001,0.1124,0.1665
151,24.055,-110.333056,02/02/2001,0.1037,0.1527
151,24.055,-110.333056,18/02/2001,0.1234,0.1622
151,24.055,-110.333056,06/03/2001,0.1192,0.1517
151,24.055,-110.333056,22/03/2001,0.1111,0.1503
151,24.055,-110.333056,07/04/2001,0.1077,0.1556
151,24.055,-110.333056,23/04/2001,0.1164,0.1507
151,24.055,-110.333056,09/05/2001,0.1086,0.1485
151,24.055,-110.333056,25/05/2001,0.1202,0.1542
151,24.055,-110.333056,10/06/2001,0.1121,0.1541
151,24.055,-110.333056,26/06/2001,0.0779,0.1362
151,24.055,-110.333056,12/07/2001,0.1209,0.1532
151,24.055,-110.333056,28/07/2001,0.1561,0.1921
151,24.055,-110.333056,13/08/2001,0.1335,0.1695
151,24.055,-110.333056,29/08/2001,0.1285,0.1623
151,24.055,-110.333056,14/09/2001,0.0991,0.1339
151,24.055,-110.333056,30/09/2001,0.2384,0.3001
151,24.055,-110.333056,16/10/2001,0.6602,0.7425
151,24.055,-110.333056,01/11/2001,0.3966,0.5494
151,24.055,-110.333056,17/11/2001,0.3039,0.4313
151,24.055,-110.333056,03/12/2001,0.2407,0.3711
151,24.055,-110.333056,19/12/2001,0.24,0.3675
151,24.055,-110.333056,01/01/2002,0.2194,0.3404
151,24.055,-110.333056,17/01/2002,0.2092,0.3222
151,24.055,-110.333056,02/02/2002,0.1428,0.2343
151,24.055,-110.333056,18/02/2002,0.144,0.2143
151,24.055,-110.333056,06/03/2002,0.146,0.2013
151,24.055,-110.333056,22/03/2002,0.1282,0.194
151,24.055,-110.333056,07/04/2002,0.1508,0.1887
151,24.055,-110.333056,23/04/2002,0.1417,0.1888
151,24.055,-110.333056,09/05/2002,0.1385,0.1805
151,24.055,-110.333056,25/05/2002,0.1353,0.1803
151,24.055,-110.333056,10/06/2002,0.132,0.1829
151,24.055,-110.333056,26/06/2002,0.1346,0.1828
151,24.055,-110.333056,12/07/2002,0.1224,0.1671
151,24.055,-110.333056,28/07/2002,0.1194,0.1714
151,24.055,-110.333056,13/08/2002,0.1172,0.1613
151,24.055,-110.333056,29/08/2002,0.1671,0.2257
151,24.055,-110.333056,14/09/2002,0.297,0.3774
151,24.055,-110.333056,30/09/2002,0.1783,0.2384
151,24.055,-110.333056,16/10/2002,0.1595,0.2195
151,24.055,-110.333056,01/11/2002,0.1576,0.2216
151,24.055,-110.333056,17/11/2002,0.1468,0.2036
151,24.055,-110.333056,03/12/2002,0.1035,0.1645
151,24.055,-110.333056,19/12/2002,0.1171,0.1794
151,24.055,-110.333056,01/01/2003,0.1229,0.1741
151,24.055,-110.333056,17/01/2003,0.1054,0.1449
151,24.055,-110.333056,02/02/2003,0.1017,0.1474
151,24.055,-110.333056,18/02/2003,0.1091,0.1561
151,24.055,-110.333056,06/03/2003,0.1211,0.1645
151,24.055,-110.333056,22/03/2003,0.124,0.1647
151,24.055,-110.333056,07/04/2003,0.1068,0.1485
151,24.055,-110.333056,23/04/2003,0.119,0.1473
151,24.055,-110.333056,09/05/2003,0.1153,0.1499
151,24.055,-110.333056,25/05/2003,0.1128,0.1495
151,24.055,-110.333056,10/06/2003,0.1086,0.1416
151,24.055,-110.333056,26/06/2003,0.1186,0.1456
151,24.055,-110.333056,12/07/2003,0.1148,0.1495
151,24.055,-110.333056,28/07/2003,0.1106,0.1542
151,24.055,-110.333056,13/08/2003,0.1142,0.1507
151,24.055,-110.333056,29/08/2003,0.2097,0.2771
151,24.055,-110.333056,14/09/2003,0.4196,0.5434
151,24.055,-110.333056,30/09/2003,0.5507,0.6525
151,24.055,-110.333056,16/10/2003,0.2474,0.3588
151,24.055,-110.333056,01/11/2003,0.2452,0.3481
151,24.055,-110.333056,17/11/2003,0.1859,0.2929
151,24.055,-110.333056,03/12/2003,0.1806,0.2718
151,24.055,-110.333056,19/12/2003,0.1896,0.2736
151,24.055,-110.333056,01/01/2004,0.1612,0.2644
151,24.055,-110.333056,17/01/2004,0.1555,0.313
151,24.055,-110.333056,02/02/2004,0.3324,0.4801
151,24.055,-110.333056,18/02/2004,0.2087,0.3336
151,24.055,-110.333056,05/03/2004,0.1703,0.2801
151,24.055,-110.333056,21/03/2004,0.1448,0.2176
151,24.055,-110.333056,06/04/2004,0.1371,0.1977
151,24.055,-110.333056,22/04/2004,0.1323,0.1891
151,24.055,-110.333056,08/05/2004,0.1402,0.1919
151,24.055,-110.333056,24/05/2004,0.1354,0.1861
151,24.055,-110.333056,09/06/2004,0.1287,0.187
151,24.055,-110.333056,25/06/2004,0.1355,0.1825
151,24.055,-110.333056,11/07/2004,0.1206,0.1759
151,24.055,-110.333056,27/07/2004,0.1356,0.1783
151,24.055,-110.333056,12/08/2004,0.1289,0.1719
151,24.055,-110.333056,28/08/2004,0.3072,0.4084
151,24.055,-110.333056,13/09/2004,0.371,0.5216
151,24.055,-110.333056,29/09/2004,0.2908,0.3869
151,24.055,-110.333056,15/10/2004,0.2254,0.3052
151,24.055,-110.333056,31/10/2004,0.168,0.2689
151,24.055,-110.333056,16/11/2004,0.1475,0.2412
151,24.055,-110.333056,02/12/2004,0.1494,0.2415
151,24.055,-110.333056,18/12/2004,0.1429,0.2368
151,24.055,-110.333056,01/01/2005,0.1381,0.2217
151,24.055,-110.333056,17/01/2005,0.1427,0.2319
151,24.055,-110.333056,02/02/2005,0.098,0.1671
151,24.055,-110.333056,18/02/2005,0.1794,0.258
151,24.055,-110.333056,06/03/2005,0.2704,0.3813
151,24.055,-110.333056,22/03/2005,0.1707,0.2497
151,24.055,-110.333056,07/04/2005,0.1594,0.2151
151,24.055,-110.333056,23/04/2005,0.1306,0.1961
151,24.055,-110.333056,09/05/2005,0.1395,0.2016
151,24.055,-110.333056,25/05/2005,0.1461,0.1936
151,24.055,-110.333056,10/06/2005,0.1395,0.1883
151,24.055,-110.333056,26/06/2005,0.1372,0.1753
151,24.055,-110.333056,12/07/2005,0.1328,0.1883
151,24.055,-110.333056,28/07/2005,0.1268,0.1828
151,24.055,-110.333056,13/08/2005,0.1382,0.1791
151,24.055,-110.333056,29/08/2005,0.1309,0.1897
151,24.055,-110.333056,14/09/2005,0.3181,0.377
151,24.055,-110.333056,30/09/2005,0.1694,0.2406
151,24.055,-110.333056,16/10/2005,0.1692,0.2352
151,24.055,-110.333056,01/11/2005,0.1314,0.1932
151,24.055,-110.333056,17/11/2005,0.1427,0.2055
151,24.055,-110.333056,03/12/2005,0.1385,0.2032
151,24.055,-110.333056,19/12/2005,0.1247,0.1857
151,24.055,-110.333056,01/01/2006,0.1289,0.1898
151,24.055,-110.333056,17/01/2006,0.1175,0.1732
151,24.055,-110.333056,02/02/2006,0.1186,0.1729
151,24.055,-110.333056,18/02/2006,0.1052,0.1572
151,24.055,-110.333056,06/03/2006,0.1156,0.1684
151,24.055,-110.333056,22/03/2006,0.1226,0.1645
151,24.055,-110.333056,07/04/2006,0.125,0.1673
151,24.055,-110.333056,23/04/2006,0.1244,0.1587
151,24.055,-110.333056,09/05/2006,0.1299,0.1585
151,24.055,-110.333056,25/05/2006,0.1034,0.1374
151,24.055,-110.333056,10/06/2006,0.1248,0.1546
151,24.055,-110.333056,26/06/2006,0.1168,0.1582
151,24.055,-110.333056,12/07/2006,0.1337,0.1651
151,24.055,-110.333056,28/07/2006,0.2239,0.2798
151,24.055,-110.333056,13/08/2006,0.2212,0.2987
151,24.055,-110.333056,29/08/2006,0.196,0.2571
151,24.055,-110.333056,14/09/2006,0.2776,0.37
151,24.055,-110.333056,30/09/2006,0.2053,0.2918
151,24.055,-110.333056,16/10/2006,0.1869,0.2823
151,24.055,-110.333056,01/11/2006,0.2201,0.3085
151,24.055,-110.333056,17/11/2006,0.1825,0.2623
151,24.055,-110.333056,03/12/2006,0.1558,0.2248
151,24.055,-110.333056,19/12/2006,0.1521,0.2219
151,24.055,-110.333056,01/01/2007,0.1302,0.1969
151,24.055,-110.333056,17/01/2007,0.1331,0.2009
151,24.055,-110.333056,02/02/2007,0.124,0.1844
151,24.055,-110.333056,18/02/2007,0.1236,0.1799
151,24.055,-110.333056,06/03/2007,0.1146,0.1728
151,24.055,-110.333056,22/03/2007,0.1204,0.1714
151,24.055,-110.333056,07/04/2007,0.114,0.1643
151,24.055,-110.333056,23/04/2007,0.1403,0.173
151,24.055,-110.333056,09/05/2007,0.1277,0.1663
151,24.055,-110.333056,25/05/2007,0.1134,0.158
151,24.055,-110.333056,10/06/2007,0.1074,0.1425
151,24.055,-110.333056,26/06/2007,0.1197,0.1629
151,24.055,-110.333056,12/07/2007,0.117,0.1647
151,24.055,-110.333056,28/07/2007,0.1153,0.1693
151,24.055,-110.333056,13/08/2007,0.1234,0.1831
151,24.055,-110.333056,29/08/2007,0.2256,0.2688
151,24.055,-110.333056,14/09/2007,0.3436,0.4561
151,24.055,-110.333056,30/09/2007,0.2958,0.3805
151,24.055,-110.333056,16/10/2007,0.2113,0.2836
151,24.055,-110.333056,01/11/2007,0.1731,0.2526
151,24.055,-110.333056,17/11/2007,0.1425,0.2016
151,24.055,-110.333056,03/12/2007,0.1428,0.2202
151,24.055,-110.333056,19/12/2007,0.1751,0.2504
151,24.055,-110.333056,01/01/2008,0.1553,0.2273
151,24.055,-110.333056,17/01/2008,0.1586,0.2284
151,24.055,-110.333056,02/02/2008,0.1107,0.161
151,24.055,-110.333056,18/02/2008,0.1139,0.1717
151,24.055,-110.333056,05/03/2008,0.1287,0.1839
151,24.055,-110.333056,21/03/2008,0.1277,0.1746
151,24.055,-110.333056,06/04/2008,0.1297,0.1699
151,24.055,-110.333056,22/04/2008,0.1154,0.1559
151,24.055,-110.333056,08/05/2008,0.1407,0.1734
151,24.055,-110.333056,24/05/2008,0.1166,0.1597
151,24.055,-110.333056,09/06/2008,0.1332,0.1726
151,24.055,-110.333056,25/06/2008,0.1198,0.175
151,24.055,-110.333056,11/07/2008,0.1194,0.1696
151,24.055,-110.333056,27/07/2008,0.1102,0.1467
151,24.055,-110.333056,12/08/2008,0.1343,0.1681
151,24.055,-110.333056,28/08/2008,0.1753,0.2399
151,24.055,-110.333056,13/09/2008,0.2063,0.2841
151,24.055,-110.333056,29/09/2008,0.2171,0.2917
151,24.055,-110.333056,15/10/2008,0.1811,0.249
151,24.055,-110.333056,31/10/2008,0.1592,0.2222
151,24.055,-110.333056,16/11/2008,0.1386,0.1868
151,24.055,-110.333056,02/12/2008,0.1381,0.1897
151,24.055,-110.333056,18/12/2008,0.1178,0.1868
151,24.055,-110.333056,01/01/2009,0.1239,0.1843
151,24.055,-110.333056,17/01/2009,0.1229,0.1767
151,24.055,-110.333056,02/02/2009,0.1263,0.1802
151,24.055,-110.333056,18/02/2009,0.1078,0.152
151,24.055,-110.333056,06/03/2009,0.1118,0.1664
151,24.055,-110.333056,22/03/2009,0.1384,0.1705
151,24.055,-110.333056,07/04/2009,0.115,0.1504
151,24.055,-110.333056,23/04/2009,0.1242,0.1665
151,24.055,-110.333056,09/05/2009,0.1051,0.1471
151,24.055,-110.333056,25/05/2009,0.1144,0.1537
151,24.055,-110.333056,10/06/2009,0.1071,0.1432
151,24.055,-110.333056,26/06/2009,0.1284,0.1665
151,24.055,-110.333056,12/07/2009,0.1236,0.1617
151,24.055,-110.333056,28/07/2009,0.1107,0.1508
151,24.055,-110.333056,13/08/2009,0.1317,0.1674
151,24.055,-110.333056,29/08/2009,0.1794,0.2452
151,24.055,-110.333056,14/09/2009,0.1882,0.2667
151,24.055,-110.333056,30/09/2009,0.2778,0.3492
151,24.055,-110.333056,16/10/2009,0.3306,0.4587
151,24.055,-110.333056,01/11/2009,0.207,0.2913
151,24.055,-110.333056,17/11/2009,0.1546,0.231
151,24.055,-110.333056,03/12/2009,0.1643,0.2472
151,24.055,-110.333056,19/12/2009,0.1668,0.2474
151,24.055,-110.333056,01/01/2010,0.1422,0.2297
151,24.055,-110.333056,17/01/2010,0.133,0.1962
151,24.055,-110.333056,02/02/2010,0.1149,0.1851
151,24.055,-110.333056,18/02/2010,0.1107,0.1645
151,24.055,-110.333056,06/03/2010,0.1084,0.1701
151,24.055,-110.333056,22/03/2010,0.1151,0.1693
151,24.055,-110.333056,07/04/2010,0.1182,0.1699
151,24.055,-110.333056,23/04/2010,0.1227,0.1695
151,24.055,-110.333056,09/05/2010,0.1218,0.1732
151,24.055,-110.333056,25/05/2010,0.118,0.1622
151,24.055,-110.333056,10/06/2010,0.1182,0.1643
151,24.055,-110.333056,26/06/2010,0.1245,0.1667
151,24.055,-110.333056,12/07/2010,0.1224,0.1674
151,24.055,-110.333056,28/07/2010,0.11,0.1547
151,24.055,-110.333056,13/08/2010,0.1227,0.1765
151,24.055,-110.333056,29/08/2010,0.1025,0.1452
151,24.055,-110.333056,14/09/2010,0.1346,0.1806
151,24.055,-110.333056,30/09/2010,0.1177,0.1649
151,24.055,-110.333056,16/10/2010,0.1187,0.1612
151,24.055,-110.333056,01/11/2010,0.114,0.1619
151,24.055,-110.333056,17/11/2010,0.105,0.1508
151,24.055,-110.333056,03/12/2010,0.1106,0.1599
151,24.055,-110.333056,19/12/2010,0.1167,0.1657
151,24.055,-110.333056,01/01/2011,0.1192,0.1661
151,24.055,-110.333056,17/01/2011,0.1181,0.1708
151,24.055,-110.333056,02/02/2011,0.1115,0.1579
151,24.055,-110.333056,18/02/2011,0.1173,0.1615
151,24.055,-110.333056,06/03/2011,0.118,0.1588
151,24.055,-110.333056,22/03/2011,0.118,0.1566
151,24.055,-110.333056,07/04/2011,0.1131,0.1538
151,24.055,-110.333056,23/04/2011,0.1152,0.1514
151,24.055,-110.333056,09/05/2011,0.1058,0.1425
151,24.055,-110.333056,25/05/2011,0.1113,0.1511
151,24.055,-110.333056,10/06/2011,0.1161,0.1566
151,24.055,-110.333056,26/06/2011,0.1167,0.1539
151,24.055,-110.333056,12/07/2011,0.128,0.1619
151,24.055,-110.333056,28/07/2011,0.1198,0.1706
151,24.055,-110.333056,13/08/2011,0.1163,0.1645
151,24.055,-110.333056,29/08/2011,0.1222,0.1729
151,24.055,-110.333056,14/09/2011,0.1402,0.1853
151,24.055,-110.333056,30/09/2011,0.1194,0.1627
151,24.055,-110.333056,16/10/2011,0.1132,0.1567
151,24.055,-110.333056,01/11/2011,0.1197,0.1613
151,24.055,-110.333056,17/11/2011,0.1231,0.1661
151,24.055,-110.333056,03/12/2011,0.1133,0.1563
151,24.055,-110.333056,19/12/2011,0.1199,0.1621
151,24.055,-110.333056,01/01/2012,0.1199,0.1621
151,24.055,-110.333056,17/01/2012,0.094,0.1369
151,24.055,-110.333056,02/02/2012,0.1028,0.1417
151,24.055,-110.333056,18/02/2012,0.1083,0.144
151,24.055,-110.333056,05/03/2012,0.1102,0.1405
151,24.055,-110.333056,21/03/2012,0.1084,0.1413
151,24.055,-110.333056,06/04/2012,0.1094,0.1405
151,24.055,-110.333056,22/04/2012,0.0991,0.1316
151,24.055,-110.333056,08/05/2012,0.1077,0.1381
151,24.055,-110.333056,24/05/2012,0.1086,0.1421
151,24.055,-110.333056,09/06/2012,0.0927,0.1235
151,24.055,-110.333056,25/06/2012,0.097,0.1286
151,24.055,-110.333056,11/07/2012,0.1047,0.1386
151,24.055,-110.333056,27/07/2012,0.12,0.1476
151,24.055,-110.333056,12/08/2012,0.1286,0.1637
151,24.055,-110.333056,28/08/2012,0.2647,0.3294
